nerve,injuries,104
nerve,war_injuries,82
nerve,Outcomes,69
nerve,motor,66
nerve,world_war,49
nerve,Soldiers,42
nerve,grafting,38
nerve,nerve_injuries,38
nerve,missile,35
nerve,Veterans,32
nerve,less,30
nerve,second_world_war,29
nerve,rehabilitation,28
nerve,war_veterans,27
nerve,gunshot_injuries,27
nerve,exposure,26
nerve,trauma,26
nerve,disorder,25
nerve,functional_recovery,22
nerve,women,21
nerve,combat,20
nerve,body,20
nerve,firearms,19
nerve,fractures,19
nerve,wounded,18
nerve,gas,18
nerve,leg,18
nerve,weeks,18
nerve,analgesia,18
nerve,deficit,17
nerve,brain,17
nerve,lower_limbs,17
nerve,limb,16
nerve,death,16
nerve,toxicity,16
nerve,anesthesia,16
nerve,projectiles,16
nerve,amputation,15
nerve,poisoning,14
nerve,females,14
nerve,gunshot,14
nerve,tissue_damage,14
nerve,victims,14
nerve,anesthetics,13
nerve,dysfunction,13
nerve,adults,13
nerve,trauma_patients,12
nerve,foot,12
nerve,degeneration,12
nerve,acid,11
nerve,reconstructive_surgery,11
nerve,complaints,10
nerve,spine,10
nerve,bleeding,10
nerve,combat-related_injuries,10
nerve,deformities,9
nerve,wartime,9
nerve,insecticides,9
nerve,pain_intensity,9
nerve,judgments,8
nerve,psychiatrists,8
nerve,head,8
nerve,toxins,8
nerve,spinal_cord,8
nerve,terrorists,8
nerve,mustard_gas,8
nerve,morbidity,8
nerve,clinical_symptoms,8
nerve,explosives,7
nerve,atrophy,7
